1.422,0.79804,0.59054,0.75986,1.1594,1.4387,0.081958,0.59909,0.11435,0.23866,0.26257,0.37418,0.46153,0,0.065556,0.15417,0,0.19118,0,0,0.031944,0.019931,0.0064471,0,0,0
1.6538,0.92817,0.68683,0.88376,1.3485,1.6732,0.095321,0.69677,0.13299,0.27757,0.30538,0.43519,0.53678,0,0.076245,0.17931,0,0.22235,0,0,0.037153,0.023181,0.0074983,0,0,0
48.196,27.049,20.016,25.755,39.297,48.762,2.7779,20.305,3.8757,8.089,8.8995,12.682,15.643,0,2.2219,5.2253,0,6.4798,0,0,1.0827,0.67554,0.21852,0,0,0
108.89,61.112,45.222,58.189,88.785,110.17,6.2762,45.877,8.7565,18.276,20.107,28.654,35.343,0,5.0201,11.806,0,14.64,0,0,2.4462,1.5263,0.49371,0,0,0
101.6,57.019,42.193,54.291,82.837,102.79,5.8557,42.804,8.1699,17.052,18.76,26.734,32.975,0,4.6838,11.015,0,13.659,0,0,2.2823,1.424,0.46063,0,0,0
98.707,55.397,40.993,52.747,80.481,99.866,5.6892,41.586,7.9376,16.567,18.227,25.974,32.037,0,4.5506,10.702,0,13.271,0,0,2.2174,1.3835,0.44753,0,0,0
91.305,51.243,37.919,48.792,74.447,92.377,5.2626,38.468,7.3424,15.324,16.86,24.026,29.635,0,4.2094,9.8992,0,12.276,0,0,2.0512,1.2798,0.41397,0,0,0
40.697,22.84,16.901,21.748,33.183,41.175,2.3457,17.146,3.2727,6.8304,7.5148,10.709,13.209,0,1.8762,4.4123,0,5.4716,0,0,0.91425,0.57043,0.18452,0,0,0
144.21,80.932,59.889,77.061,117.58,145.9,8.3116,60.756,11.596,24.203,26.628,37.947,46.805,0,6.6483,15.635,0,19.388,0,0,3.2396,2.0213,0.65383,0,0,0
172.59,96.863,71.677,92.229,140.72,174.62,9.9477,72.715,13.879,28.967,31.87,45.416,56.018,0,7.9569,18.712,0,23.205,0,0,3.8772,2.4192,0.78253,0,0,0
168.38,94.5,69.928,89.979,137.29,170.36,9.705,70.941,13.54,28.261,31.092,44.308,54.652,0,7.7628,18.256,0,22.638,0,0,3.7827,2.3601,0.76343,0,0,0
176.79,99.22,73.421,94.473,144.15,178.87,10.19,74.484,14.217,29.672,32.645,46.521,57.381,0,8.1505,19.168,0,23.769,0,0,3.9716,2.478,0.80157,0,0,0
215.99,121.22,89.699,115.42,176.11,218.52,12.449,90.998,17.369,36.25,39.883,56.835,70.103,0,9.9575,23.417,0,29.039,0,0,4.8521,3.0274,0.97928,0,0,0
63.8,35.806,26.496,34.093,52.02,64.549,3.6773,26.88,5.1305,10.708,11.781,16.788,20.708,0,2.9413,6.9171,0,8.5777,0,0,1.4333,0.89426,0.28927,0,0,0
132.31,74.258,54.949,70.705,107.88,133.87,7.6262,55.745,10.64,22.207,24.432,34.817,42.945,0,6.1,14.345,0,17.789,0,0,2.9724,1.8546,0.5999,0,0,0
146.74,82.357,60.942,78.417,119.65,148.47,8.4579,61.825,11.8,24.629,27.097,38.615,47.629,0,6.7652,15.91,0,19.729,0,0,3.2966,2.0569,0.66533,0,0,0
178.65,100.26,74.193,95.466,145.66,180.75,10.297,75.267,14.366,29.984,32.988,47.01,57.984,0,8.2362,19.369,0,24.019,0,0,4.0133,2.5041,0.80999,0,0,0
226.74,127.26,94.167,121.17,184.88,229.41,13.069,95.53,18.234,38.056,41.869,59.666,73.595,0,10.453,24.583,0,30.485,0,0,5.0938,3.1782,1.0281,0,0,0
191.45,107.45,79.51,102.31,156.1,193.7,11.035,80.661,15.396,32.133,35.352,50.379,62.14,0,8.8264,20.757,0,25.74,0,0,4.3009,2.6835,0.86804,0,0,0
80.975,45.446,33.629,43.272,66.024,81.926,4.6672,34.116,6.5117,13.591,14.952,21.308,26.282,0,3.7332,8.7793,0,10.887,0,0,1.8191,1.135,0.36714,0,0,0
287.33,161.26,119.33,153.54,234.28,290.71,16.561,121.06,23.106,48.225,53.057,75.609,93.26,0,13.247,31.152,0,38.631,0,0,6.4549,4.0274,1.3028,0,0,0
347.52,195.04,144.32,185.71,283.35,351.6,20.03,146.41,27.946,58.327,64.171,91.447,112.8,0,16.022,37.678,0,46.723,0,0,7.807,4.8711,1.5756,0,0,0
358.63,201.27,148.94,191.64,292.41,362.84,20.67,151.09,28.839,60.19,66.221,94.37,116.4,0,16.533,38.882,0,48.216,0,0,8.0565,5.0267,1.626,0,0,0
417.53,234.33,173.4,223.12,340.44,422.43,24.065,175.91,33.576,70.077,77.099,109.87,135.52,0,19.249,45.268,0,56.136,0,0,9.3798,5.8524,1.8931,0,0,0
474.98,266.57,197.26,253.82,387.28,480.55,27.376,200.11,38.196,79.719,87.706,124.99,154.16,0,21.898,51.497,0,63.859,0,0,10.67,6.6576,2.1535,0,0,0
229.42,128.76,95.277,122.6,187.06,232.11,13.223,96.657,18.449,38.505,42.363,60.37,74.463,0,10.577,24.873,0,30.845,0,0,5.1538,3.2157,1.0402,0,0,0
0.45075,0.25297,0.18719,0.24087,0.36752,0.45604,0.02598,0.1899,0.036247,0.075652,0.083232,0.11861,0.1463,0,0.02078,0.048869,0,0.060602,0,0,0.010126,0.006318,0.0020437,0,0,0
222.79,125.04,92.526,119.06,181.66,225.41,12.841,93.866,17.916,37.393,41.14,58.627,72.313,0,10.271,24.155,0,29.954,0,0,5.0051,3.1228,1.0101,0,0,0
471.58,264.66,195.85,252,384.51,477.12,27.181,198.68,37.923,79.149,87.079,124.09,153.06,0,21.741,51.129,0,63.403,0,0,10.594,6.61,2.1381,0,0,0
487,273.32,202.25,260.24,397.08,492.71,28.069,205.18,39.162,81.736,89.926,128.15,158.07,0,22.452,52.8,0,65.475,0,0,10.94,6.8261,2.208,0,0,0
472.82,265.36,196.36,252.66,385.51,478.37,27.252,199.2,38.022,79.356,87.307,124.42,153.46,0,21.798,51.262,0,63.569,0,0,10.622,6.6273,2.1437,0,0,0
529.97,297.43,220.09,283.2,432.11,536.19,30.546,223.28,42.617,88.948,97.86,139.46,172.01,0,24.433,57.458,0,71.252,0,0,11.906,7.4283,2.4028,0,0,0
253.87,142.48,105.43,135.66,206.99,256.85,14.632,106.96,20.415,42.608,46.877,66.803,82.397,0,11.704,27.524,0,34.132,0,0,5.7031,3.5583,1.151,0,0,0
593.29,332.97,246.39,317.04,483.75,600.26,34.196,249.96,47.71,99.576,109.55,156.12,192.57,0,27.352,64.324,0,79.767,0,0,13.328,8.316,2.69,0,0,0
588.86,330.48,244.55,314.67,480.13,595.77,33.94,248.09,47.353,98.832,108.73,154.95,191.13,0,27.148,63.843,0,79.17,0,0,13.229,8.2538,2.6699,0,0,0
683.88,383.81,284.01,365.45,557.6,691.9,39.417,288.13,54.994,114.78,126.28,179.96,221.97,0,31.528,74.145,0,91.945,0,0,15.363,9.5856,3.1007,0,0,0
685.74,384.85,284.78,366.44,559.12,693.79,39.524,288.91,55.144,115.09,126.62,180.45,222.57,0,31.614,74.347,0,92.195,0,0,15.405,9.6117,3.1091,0,0,0
608.9,341.73,252.87,325.38,496.47,616.04,35.095,256.54,48.965,102.2,112.43,160.23,197.63,0,28.072,66.016,0,81.864,0,0,13.679,8.5347,2.7607,0,0,0
306.78,172.18,127.41,163.94,250.14,310.39,17.682,129.25,24.67,51.49,56.649,80.728,99.573,0,14.144,33.261,0,41.246,0,0,6.8919,4.3001,1.391,0,0,0
3.3579,1.8845,1.3945,1.7944,2.7379,3.3973,0.19354,1.4147,0.27003,0.56358,0.62005,0.8836,1.0899,0,0.15481,0.36406,0,0.45146,0,0,0.075435,0.047066,0.015225,0,0,0
10.489,5.8866,4.356,5.605,8.5521,10.612,0.60454,4.419,0.84346,1.7604,1.9368,2.76,3.4044,0,0.48356,1.1372,0,1.4102,0,0,0.23563,0.14702,0.047556,0,0,0
672.27,377.3,279.19,359.25,548.14,680.17,38.748,283.24,54.061,112.83,124.14,176.9,218.2,0,30.993,72.887,0,90.386,0,0,15.103,9.423,3.0481,0,0,0
657.98,369.27,273.26,351.61,536.49,665.7,37.924,277.21,52.911,110.43,121.5,173.14,213.56,0,30.334,71.337,0,88.463,0,0,14.781,9.2226,2.9832,0,0,0
629.29,353.17,261.34,336.28,513.1,636.68,36.271,265.13,50.605,105.62,116.2,165.59,204.25,0,29.012,68.227,0,84.606,0,0,14.137,8.8205,2.8532,0,0,0
241.96,135.8,100.49,129.3,197.29,244.81,13.946,101.94,19.458,40.611,44.68,63.671,78.535,0,11.155,26.234,0,32.532,0,0,5.4357,3.3915,1.0971,0,0,0
41.773,143.19,62.367,3.0832,52.982,32.679,73.047,22.209,32.657,22.198,0.69579,0.93171,41.456,10.17,0.45984,0.51276,0.91687,0.36315,100.12,0.22346,0.27235,80.133,0.10256,40.116,0.087919,0.056316
107.66,121.62,90.349,117.69,193.82,1762.3,116.3,84.327,251.43,83.888,26.56,35.565,55.593,6.4881,697.55,19.573,34.999,13.862,244.67,8.5299,10.396,5.0739,3.9149,4.4106,3.356,2.1497
693.12,2889,311.3,405.51,592.17,3862.3,800.72,450.55,569.47,289.04,1771.5,502.54,191.55,22.355,60.479,67.439,120.59,47.762,16.103,29.39,35.82,237.48,13.489,15.197,171.56,7.4068
826.68,2483.4,1199.4,2329.1,924.97,2062.8,584.01,307.44,369.79,305.84,1636.8,499.66,202.68,23.654,63.994,71.359,127.6,50.539,337.04,31.098,117.9,18.499,14.273,216.08,12.235,7.8373
1390.9,748.92,348.36,1753.8,748.87,1954.3,1008.4,585.14,1091.1,343.45,932.41,337.13,524.35,25.016,67.679,375.47,134.95,53.448,18.02,32.889,40.085,19.564,15.095,17.006,12.94,8.2886
5.2635,9.461,7.0286,29.156,8.8546,87.955,9.0475,6.5601,7.8905,6.5259,2.0661,2.7667,4.3247,0.50473,1.3655,1.5226,2.7226,1.0784,0.36358,0.66356,0.80875,0.39472,0.30455,0.34312,0.26107,0.16723
5188.1,2556,3041.4,2951.6,2397.5,2745,1926.5,309.28,372,307.66,1667.4,1190.4,943.89,63.795,624.38,431.79,128.36,50.84,17.141,31.284,38.129,18.609,14.358,16.176,12.308,7.8841
5808.5,2794.7,1445.2,2159.7,1194.9,2060.7,1524.4,402.22,537.57,680.54,791.49,505.9,772.43,44.792,267.07,254.79,133.73,52.968,37.859,112.59,39.725,19.388,14.959,16.853,12.824,8.2142
4681.4,1701.8,1455.7,1547.2,1802.9,2749.9,2632.1,983.28,976.82,351.65,648.67,282.13,2066.5,64.104,105.21,572.72,170.02,211.5,97.363,31.689,38.623,258.85,14.544,16.386,12.468,7.9863
2975.9,2125.9,908.43,849.93,1144.1,1447,554.26,523.87,1333.6,342.08,548.31,265.03,1606.7,26.457,71.578,489.82,142.72,136.53,1659.1,34.783,42.394,20.691,15.964,17.986,13.685,8.7661
1469.5,2288.4,953.11,1113.9,899.65,2347,428.8,890.91,633.96,479.29,97.923,231.13,1015,183.92,64.716,72.164,129.04,201.11,1177.2,31.449,38.33,18.707,14.434,16.262,12.373,7.9257
745.72,245.98,167.88,218.69,211.5,670.01,216.11,156.69,188.47,155.88,49.352,86.085,103.3,12.056,32.616,36.37,65.033,25.758,8.6844,15.85,19.318,9.4282,7.2746,8.1956,6.236,3.9945
3469.9,457.33,650.32,525.15,493.15,637.26,990.84,261.64,1474.7,260.27,222.4,580.34,1252.5,20.13,54.46,60.727,108.59,43.009,2854.5,26.465,32.255,15.742,12.147,13.684,10.412,6.6696
4890.6,1894.4,1754.7,1078.2,1242.1,1584.1,2422.4,899.77,1840.7,347.95,600.16,527.52,750.59,26.911,112.81,81.184,145.17,57.497,3059.4,35.38,43.121,341.05,16.238,18.294,13.92,8.9164
9003,1600.6,1214.5,744.81,979.2,2122.5,1789.2,600.21,1189.2,748.43,807.15,843.48,884.28,26.175,70.815,268.96,141.2,305.92,5688.9,34.413,41.942,1060.5,15.794,17.794,13.539,8.6726
4395.1,1804.5,727.37,1148.5,1222.8,2075.8,2982.9,632.88,572.42,341.09,187.99,554.61,1926,26.381,71.371,79.585,142.31,156.36,1939,34.683,42.272,660.63,15.918,17.934,13.646,8.7408
3051.4,2077.8,899.21,1399.1,1200.7,1615.8,1192.5,870.6,581.85,398.51,686.17,288.95,664.1,30.822,83.386,92.983,166.26,185.85,22.203,40.522,49.388,744.1,18.598,20.953,95.943,10.212
625.29,1339.1,207.36,300.12,541.24,1674.7,266.93,193.54,232.79,192.53,590.96,821.63,127.59,14.891,40.286,84.922,80.326,31.815,10.727,19.577,23.86,11.645,8.9852,10.123,7.7025,4.9338
2249,943.54,1739.2,1667.9,2572.5,1736.6,1102.4,855.28,1003.3,733.53,265.6,541.4,2141,85.796,69.788,77.82,139.15,175.11,2058.6,33.914,41.334,20.173,15.565,17.536,13.343,8.5469
4458.3,1616.2,1748.3,758.85,1241.8,2430.8,2402.7,591.76,1447.2,369.82,377.09,496.79,955.08,108.6,77.382,186.29,154.29,101.11,1620.6,37.604,45.832,422.37,17.259,19.444,14.795,9.4769
2046.2,980.33,408.84,2112.6,595.05,1862.7,3926.3,821.59,1179,379.6,660.18,320.93,1291.6,29.359,159.43,268.57,158.37,222.73,981.15,38.598,47.043,902.96,17.715,19.958,15.186,9.7275
1840.1,1177.4,794.11,579.42,1261.7,1188.7,533.05,386.5,464.89,384.49,261.73,463.01,254.8,29.737,240.45,89.71,160.41,63.535,21.421,39.096,47.649,23.256,17.944,20.215,15.382,9.8528
1804.8,843.76,573.68,1164.9,546.34,2550.8,818.25,724.77,846.86,402.66,407.49,590.71,266.84,191.14,84.254,93.95,167.99,66.538,1062.4,40.943,49.901,24.355,38.792,21.171,16.109,10.318
168.24,452.4,224.65,292.64,2043,254.26,289.18,359.68,402.2,208.59,66.04,88.432,138.23,416.13,43.645,48.668,87.024,34.468,11.621,21.21,25.85,12.616,9.7345,10.967,8.3447,5.3452
1830.2,1217.6,974.25,1799.6,801.87,1488.8,1653.2,566.64,625.05,384.62,141.77,703.06,674.89,29.747,80.479,89.741,160.47,63.557,21.428,39.109,47.666,103.26,17.95,20.222,15.387,9.8562
2135.7,1639.3,1494.9,1148.6,1558.3,2437.5,2171.3,783.26,693.16,440.95,519.61,406.95,672.22,34.104,132.27,322.88,183.97,72.865,2104.6,44.837,54.647,346.67,20.579,23.184,17.641,11.3
2071,2291,2208.8,1290.6,1570.5,2330.5,683.41,617.52,1246.2,435.24,1217.8,504.52,388.43,33.662,331.07,101.55,181.58,151.92,824.25,44.256,53.939,426.33,20.312,22.884,17.412,11.153
1926.5,1866.5,1249.5,821.8,2057.4,2064.5,3353,1271.5,1519.3,528.74,467.4,544.16,590.4,880.89,570.63,423.37,220.59,307.37,3029.5,133.76,65.526,191.98,24.675,347.8,21.153,93.549
2325.7,2264.8,821.93,1094.3,1344.3,1254.4,2403.5,655.14,1468,1571.7,626.34,1036.3,1211.9,730.41,136.37,252.06,271.9,107.69,1076.3,66.269,80.768,119.42,30.415,34.266,26.073,16.701
227.91,409.67,304.34,396.45,403.41,344.45,391.76,284.06,341.67,282.58,109.47,119.8,187.27,21.855,59.127,65.932,117.89,46.695,15.743,28.733,35.02,217.09,13.188,14.857,31.305,7.2412
1671.8,1848.3,2276.4,1426.7,1905.4,2501.9,3039,1083.4,2157.3,540.94,785.94,335.42,1465.5,315.65,376.45,407.55,192.31,386.17,3985.7,46.869,57.124,627.88,21.511,24.235,18.44,71.812
2738.9,1617.1,1052.7,2253.9,1271.1,1722.9,2605.8,497.22,658.06,2664.6,496.6,549.7,967.79,298.26,103.5,115.41,566.36,81.735,347.56,50.295,61.299,29.917,23.084,26.006,19.788,12.675
2359.1,1817.4,2232.9,2074.2,1411.4,2163.2,2146,997.41,1258.3,494.82,496.66,869.78,907.92,198.27,523.54,235.45,586.44,141.77,507.57,50.314,61.322,289.93,23.092,346.02,19.796,12.68
952.78,1146,1104.5,1463.2,1260.8,1113.6,2435.2,749.54,2328.8,3677,414.18,1421.5,602.73,117.66,221.9,673.62,383.17,140.47,3127.1,49.517,60.352,429.46,22.727,785.6,659.48,52.479
3135.4,2346.6,1074.7,1002.5,1458.8,1467.8,793.99,517.7,922.69,515,843.05,358.34,341.29,79.831,107.76,120.16,234.86,85.101,108.69,52.366,63.824,31.15,24.034,1147.1,20.603,13.197
200.19,539.84,267.33,368.23,416.78,422.56,344.11,349.51,300.11,268.21,618.58,105.23,164.49,19.197,51.936,57.913,103.55,41.015,13.828,25.238,30.76,15.013,11.584,13.05,89.93,6.3605
2376.8,1773.3,1149.9,2410.3,1447.6,2279.8,2462.1,714.6,1294.9,2412,355.78,448.6,326.07,38.054,102.95,194.8,205.28,161.3,1207.4,130.03,140.98,109.76,22.962,1325.9,619.68,92.608
1057.3,1454.1,2470.5,1591,1808.3,2160.4,1202.9,1535.1,1075.5,492.55,375.95,528.82,326.42,158.1,903.06,114.92,785.5,261.39,27.442,50.084,3241,109.79,22.987,305.9,659.71,72.622
2071.2,1775.1,2195.9,1770.1,2415.5,2951.7,2001.3,997.47,1166.5,1374.7,549.28,626.68,1334.3,321.35,611.88,204.75,343.07,348.35,29.788,54.366,66.261,272.34,24.952,28.112,2101.4,93.701
1562,1734.5,2390.3,1268.9,2093.6,2048.1,1579.8,850.92,1442.6,1948,513.52,452.35,723.2,162.39,714.68,267.87,508.65,150.56,2030.5,55.727,187.92,433.15,25.577,148.82,21.925,14.044
1602.8,2091.8,2038,1185,1138.5,1279.4,1855.5,936.76,1193.7,1433.8,581.66,863.25,420.23,124.38,120.05,133.87,379.37,94.811,31.966,58.341,291.11,754.7,26.776,390.17,1063,74.703
237.63,1667.1,1677.3,773.35,1119.8,1819.1,408.47,356.17,356.23,294.63,773.28,124.91,195.25,182.79,61.648,68.743,122.92,48.686,16.415,29.958,36.513,17.82,13.75,15.491,91.787,7.55
10.105,38.163,13.493,17.577,16.999,15.271,17.369,12.594,15.148,92.528,3.9665,5.3115,8.3025,700.97,2.6214,2.9231,5.2269,2.0702,0.69799,1.2739,1.5526,0.75777,0.58468,0.65871,0.50121,0.32104
476.73,1785,1623.2,2389.7,1924.7,2360,1810.7,1724.3,2114.7,561.48,691.44,569.56,868.84,521.88,113.3,546.34,225.91,129.48,190.17,55.058,147.1,312.75,25.27,338.47,21.662,13.876
1645,1085.9,974.14,1221.8,2098.1,1187.2,893.31,757.2,1132.1,834.51,362.9,448.13,340.97,249.79,587.66,140.05,684.66,185.02,2418.7,52.316,63.763,191.12,24.011,27.052,20.583,73.185
1660.4,1791.6,1608.1,2006,1660.8,2525.6,2557,948.87,1370.2,2016,452.87,411.49,361.85,302.23,114.25,517.4,227.8,150.23,1310.4,55.52,67.667,53.025,25.482,108.71,661.84,13.992
1444,1789.9,2096.3,1101.9,1634.2,1471.5,1571.9,1763.2,1505.5,680.06,789.99,954.4,437.67,86.41,665.56,320.01,430.35,159.16,33.432,61.016,3854.4,436.29,28.004,31.55,24.006,95.377
208.09,374.03,277.86,381.95,350.05,354.48,517.68,339.34,331.94,257.99,81.682,109.38,170.97,19.954,73.983,60.196,107.64,42.632,14.374,26.233,31.973,15.605,12.04,13.565,10.321,6.6112
303.46,545.46,425.22,567.85,510.5,458.63,521.62,378.21,454.92,536.24,119.12,159.51,249.34,29.099,78.726,87.786,156.97,62.172,20.962,38.257,46.627,22.757,17.559,19.782,15.052,9.6414
2444.5,2219,2033.6,2283.2,1947.8,2181.8,1504.1,2794,2606.4,2051.2,394.5,953.67,365.25,302.63,495.32,388.6,229.94,211.08,1530.7,56.042,68.304,353.34,25.721,228.98,942.05,14.124
4414.6,1673,1893.7,2285.5,2058.3,2707.2,895.71,1551.5,1921.4,588.37,446.28,609.44,389.91,225.51,343.11,137.28,545.47,217.23,182.78,59.826,72.916,375.59,27.458,110.93,1703.5,75.077
1438.8,1700.6,2609.4,1422.9,2485.5,2463.6,1923,676.75,1077.8,1993.6,507.95,311.68,1733.4,205.91,124.21,138.51,607.67,138.1,313.07,60.362,73.569,355.91,27.704,111.21,1663.7,15.212
3237.3,1349.9,2110.8,2259.9,2320.3,1721.8,1569.2,2134.8,1455.5,641.4,603.07,1091.9,425.06,129.61,464.21,149.65,687.6,205.99,115.73,65.219,2479.5,198.8,29.933,33.723,185.66,16.436
269.12,483.74,1459.4,468.13,1272.7,1366.7,462.6,335.42,403.44,513.67,575.64,141.46,261.12,25.807,69.818,77.853,139.21,55.138,338.59,33.928,41.352,20.182,15.572,17.544,13.349,8.5505
2014.5,2161,1400.2,1095.8,1300.9,2556.6,2946.8,2201.5,1531.3,2638.7,590.55,848.38,356.99,101.66,872.72,465.69,344.74,149.02,1650,54.775,66.759,512.58,25.14,268.32,421.55,113.8
1279.6,1747.9,1747.1,2149,1740.4,2535,1498.7,1542.6,2088.9,4529.4,516.1,952.59,610.46,287.9,889.6,1534.5,378.41,242.35,1014.5,62.979,76.759,197.46,28.905,112.57,424.78,15.872
3426.1,1313.7,1389.1,1805.5,1977.7,2934.6,1195.5,1045.8,2178.7,1182.6,270.8,875.49,999.37,146.61,526.1,260.61,581.43,119.58,1073.6,221.28,74.685,196.45,28.124,1671.7,664.11,35.443
2845.7,1867,1888.7,2037.1,1727.6,1759.4,2556.5,1582.8,1953.1,679.42,772.45,1251.1,663.75,169.45,233.79,409.19,526.77,205.66,1275.6,65.017,5099.2,358.67,29.841,273.62,105.58,16.386
4377,1765.3,1097.1,2594.1,1423.4,1551.6,2123.1,1349.3,1625.1,3605.8,630.81,1062.3,441.25,111.5,619.32,315.35,537.79,170.03,1757.1,67.703,82.516,760.27,31.073,115.01,426.64,77.062
254.9,458.17,340.37,443.38,428.8,625.23,438.14,437.69,382.11,316.03,100.06,133.98,209.44,224.44,66.127,73.737,131.85,52.223,17.607,32.135,39.166,19.115,14.749,16.616,12.643,8.0985
1909.8,1800.4,1714.1,1952,1784,1860.3,1521.9,1470.5,1714.3,1107.3,412.27,597.47,522.46,46.969,167.07,241.7,253.37,200.35,33.834,61.751,75.262,196.73,28.342,391.93,664.3,15.562
1943.9,1725.7,2312.8,1236.4,1967.6,2341.5,1906.1,1688,2125.3,1324.7,487.79,744.85,454,148.32,1330.7,365.76,360.63,223.23,1474.8,63.522,77.42,677.79,109.15,312.85,264.99,16.009
1040.5,1919.6,1748.3,2050.6,1921.9,2156.4,2480.3,903.76,1930.3,700.51,416.46,543.07,1151.2,207.99,289.84,144.78,518.88,182.54,1294.6,63.095,76.9,597.53,28.958,352.62,104.82,15.901
747.76,1328.6,1244.7,1438,1407.8,997.62,1347.2,1077.8,891.17,694.34,367.17,477.41,553.64,230.61,536.92,332.67,313,248.13,236.46,146.53,81.092,39.578,30.537,34.404,106.18,56.768
1331,2170.4,1935.8,2138.5,1946.9,1092.8,4907.1,1066.8,1706,763.17,676.3,989.64,1112.7,352.84,322.95,319.4,605.02,372.89,278.06,69.466,84.665,301.32,31.883,35.919,187.33,117.51
289.91,1101.1,887.13,504.29,1747.7,1598.1,498.33,381.33,954.6,359.44,413.8,152.39,238.2,27.8,75.211,83.867,149.96,279.4,20.026,36.549,44.546,261.74,16.775,18.899,14.38,109.21
1166.2,1669.9,1996,2000.5,1891.6,2185,3210.1,1530.9,1718.9,2817.6,578.71,466.08,1255.9,308.54,551.32,266.44,561.85,423.71,874.97,223.82,77.78,197.96,29.29,113,1065.1,36.083
1238.6,1948,2099.2,1776.8,1446,1473.9,3525.7,1551.2,2667.3,1827.7,431.41,863.09,1302.5,571.64,739.72,315.8,438.58,350.34,717.2,67.896,82.751,680.39,51.162,35.107,346.71,57.111
1926.3,7540,1436.1,1500.7,1091.7,845.15,1990.2,711,1179,1647.7,518.74,946.12,1356,328.55,391.34,146.46,321.88,223.73,1155,63.826,77.791,37.967,29.294,33.003,665.11,16.085
1254.6,1325,887.18,1095.1,965.71,817.74,1924.6,921.38,1171.5,638.03,362.01,550.5,742.83,49.347,213.5,348.87,406.19,125.43,375.55,64.877,119.07,278.59,29.776,113.55,465.53,76.35
1074.9,1261.6,1134.3,1190.5,1319.9,1128.5,999.52,1026.7,1181.9,663.25,289.99,401.19,539.54,71.297,178.78,214.75,316.71,129.6,36.952,87.44,82.196,40.116,30.953,34.872,186.53,36.996
444.83,506.02,1473.6,480.66,1145.5,400.24,455.22,610.07,837,338.34,103.96,359.21,217.6,245.39,68.704,76.611,136.99,134.26,18.293,33.387,40.692,99.86,15.323,17.264,13.136,8.4141
1238.1,1589.3,1225.2,1678.7,1028.5,1178.2,1837.8,1318.2,1251.7,734.8,627.32,497.61,633.94,130.64,137.01,152.78,453.19,128.2,56.481,66.582,81.149,279.61,30.559,34.428,106.2,36.78
1267,6953.2,1470.4,1391.5,1570.2,1526.7,2240.2,1241.7,1960,698.19,694.72,1487.5,1009.4,432.45,1401.9,398.24,362.95,232.07,437.78,68.96,84.048,281.02,31.651,275.66,987.13,117.38
